腦,700
媽,700
登,700
存,700
戲,700
評,698
破,695
味,693
衛,692
志,691
溫,689
究,686
初,685
復,681
歐,681
你,680
榮,679
試,678
態,674
輕,670
績,668
竹,667
找,665
屬,664
競,664
假,662
母,656
康,655
史,654
傷,653
習,652
拿,650
念,650
訂,648
阿,647
稱,646
置,645
角,645
漲,644
酒,642
換,641
城,641
歡,641
申,639
顧,636
室,634
斷,634
止,633
幣,633
春,633
錄,632
覺,632
惠,630
爾,630
越,629
歷,629
適,627
善,627
宣,624
村,623
副,623
限,620
嘉,617
承,616
群,616
泰,616
債,615
族,614
練,611
材,610
鐵,610
嚴,605
療,605
歌,604
命,604
執,602
談,601
邊,601
署,600
座,600
責,599
童,598
魚,596
差,593
飛,590
孩,590
豐,589
拍,589
青,587
宜,586
注,584
留,584
岸,583
航,580
席,578
待,577
構,577
疑,576
晶,576
謝,574
夫,573
害,570
狀,570
派,569
喜,569
彩,568
劇,564
羅,562
層,562
死,559
監,559
跌,557
短,556
聽,555
願,555
語,554
勞,554
圖,554
令,553
吸,551
救,550
字,549
訴,548
舞,547
永,547
甚,546
劃,536
劉,533
印,529
獨,524
黑,523
奇,523
遭,519
陽,517
瑞,517
米,517
跟,516
麗,515
識,515
搶,515
唱,514
秀,513
慶,512
屋,512
街,511
父,511
候,511
般,510
讀,510
移,509
血,506
器,505
素,502
迷,502
擊,501
朋,501
幫,500
損,498
古,498
仁,497
訪,496
菜,496
追,496
庭,495
緊,494
終,490
繼,490
夜,487
討,486
密,486
急,486
婚,483
玩,483
威,482
智,480
順,478
蔡,477
巴,476
切,475
綠,474
蘇,474
聞,473
簡,470
博,469
搭,469
韓,468
判,467
楊,466
臨,466
婦,464
筆,460
延,460
樹,459
絕,458
良,456
附,455
突,451
洋,451
套,450
草,450
版,449
鋼,449
廿,449
核,448
央,448
冠,448
盛,446
毒,445
擇,445
審,443
木,441
省,441
飯,441
禮,441
付,440
患,439
邀,438
擴,437
隆,436
笑,436
講,436
衝,435
故,435
寫,435
檔,434
皮,434
湖,433
彈,433
份,432
係,431
訓,430
碼,427
肉,427
普,426
什,423
思,423
錯,422
併,422
蓮,421
燈,417
針,416
貸,416
避,415
零,414
納,413
享,413
招,412
愈,412
抗,412
詢,412
媒,411
障,410
圍,410
露,410
充,409
迎,408
逐,407
徵,407
典,407
腳,406
扁,406
游,405
細,405
乎,405
橋,405
缺,404
田,404
尚,404
溪,404
庫,403
盟,403
牛,402
茶,400
京,400
攻,400
桃,399
微,399
亮,399
幕,396
衣,394
範,393
輪,392
激,392
紛,391
棒,390
似,390
揚,390
守,389
占,388
玉,386
倒,386
惟,385
租,385
染,385
汽,384
屆,383
匯,381
律,381
葉,381
壽,379
左,379
尺,378
夠,378
答,378
久,377
圓,377
舊,376
域,375
船,375
畢,374
懷,372
軟,371
批,368
鐘,367
殺,367
雨,366
雲,366
廳,365
尼,363
階,363
穿,362
河,360
藍,360
挑,358
盈,357
森,356
違,356
哥,355
苦,355
捷,353
江,353
敗,351
潮,351
簽,350
災,350
漁,350
雅,350
嫌,349
恐,349
旗,348
跑,348
刻,348
症,347
播,345
冷,344
帳,343
析,343
涉,342
野,342
純,341
折,341
啟,339
趣,338
呼,336
弟,335
織,334
毛,334
剛,331
痛,331
危,331
賞,330
累,330
貴,329
爆,328
右,327
陣,327
背,326
倍,326
宗,325
籍,324
尤,323
輸,323
捐,322
輛,322
困,320
擁,320
州,320
私,319
診,318
武,318
塑,317
趕,317
異,317
島,317
漸,317
堂,316
玲,316
促,316
掌,315
彰,314
跳,314
鄭,314
釋,313
揮,312
吉,311
曲,309
邦,309
架,308
朝,308
頂,308
互,308
鮮,306
頻,306
縮,306
趨,306
竟,306
勵,306
飲,305
封,305
烈,304
驚,304
櫃,302
操,302
宏,301
略,301
介,301
罪,301
苗,301
尋,299
輔,299
靠,299
幸,297
奧,297
犯,297
寬,296
植,296
夏,295
旁,295
貿,294
掉,294
刑,294
贈,293
含,291
隔,290
藏,290
宮,290
編,290
震,290
秋,290
散,289
怕,289
託,287
洗,284
妹,284
映,284
仔,284
載,284
盡,283
忠,282
鼓,282
授,281
繳,281
沙,281
抽,281
燒,280
珍,279
淨,279
疫,278
慮,278
松,278
暴,278
乾,277
忙,277
罰,276
池,275
裁,275
貼,275
築,275
粉,275
紙,274
雜,273
堅,272
峰,271
屏,271
摩,271
戴,271
振,269
絲,269
聚,268
妻,268
誠,268
莊,267
索,267
章,267
培,267
射,267
覽,266
卅,266
賴,266
浪,266
飾,266
攝,266
召,265
遇,264
爸,264
圈,264
掛,263
湯,263
倫,262
坐,261
棄,261
固,261
胡,259
札,257
偵,257
泉,257
返,256
遺,255
洽,254
諾,254
靈,254
符,254
叫,254
呈,253
替,253
籌,253
靜,252
鴻,252
壞,252
洪,252
概,251
觸,251
拜,251
藉,250
宅,250
夢,249
滑,249
誤,249
脫,249
骨,248
緩,247
尾,246
跨,246
隻,246
贏,246
偏,246
握,246
旺,246
雞,245
鬆,245
鳳,245
禁,245
暫,245
慢,244
怎,244
慧,244
亦,243
豪,243
逾,243
熟,242
糖,242
騎,241
淡,241
漢,241
儀,240
狗,240
束,240
麻,240
雷,240
輝,240
薪,239
擬,239
臉,239
抵,238
俊,237
巡,237
聖,237
傑,237
欣,237
牙,237
儘,236
廢,235
蛋,235
徐,234
秘,234
弱,234
晨,233
敏,232
伊,232
抱,232
偷,232
槍,232
甲,231
刺,231
咖,231
距,230
翻,230
昌,229
床,229
探,229
蓋,228
端,228
按,227
楚,227
澳,227
箱,227
巨,227
液,225
鎖,225
徒,223
嗎,223
冰,223
序,223
銘,222
複,222
兵,221
斤,221
幼,220
丁,220
借,219
巧,219
述,218
雪,217
亂,217
佛,216
坪,216
它,216
肯,216
偶,216
旦,216
籃,216
邱,215
兼,215
珠,215
喝,215
麥,214
刀,214
哈,213
攤,213
歸,213
凌,212
杯,212
捕,212
鍵,211
醒,211
措,211
幹,211
賺,211
硬,211
梅,209
亡,208
冬,208
髮,208
頓,207
扣,207
努,207
駕,205
虧,205
癌,205
紐,205
鏡,204
錦,204
芳,204
凱,204
泡,204
唯,204
駐,204
塊,203
礙,203
償,203
駛,202
募,202
溝,202
茂,202
販,202
憶,202
釣,201
鄰,201
勇,200
袋,200
祖,199
予,197
憲,197
啡,196
濃,195
塞,195
獻,195
麵,194
呂,194
潛,194
孫,193
坡,193
桿,192
豬,191
勁,191
伯,191
覆,191
絡,190
齡,190
潔,190
柏,190
萊,189
乘,189
郵,188
誰,187
擺,187
宿,187
赴,187
婆,187
淑,186
誌,186
勤,186
惡,185
途,185
敢,185
廟,185
桌,184
姐,184
賓,184
川,183
賠,183
恩,183
朱,183
鳥,182
膠,182
洛,182
奪,181
偉,181
侵,181
某,181
兆,181
貝,180
添,180
陪,179
沿,179
鞋,179
壘,178
懂,178
竊,177
既,177
齊,176
逃,175
伴,175
祥,175
睡,175
沈,174
宋,174
蕭,173
奈,173
虎,171
耳,171
准,171
菸,170
賢,170
援,169
垃,169
圾,168
盜,168
瓜,168
裕,168
泥,168
末,168
尊,168
刷,168
酬,168
漫,168
騙,167
汙,167
綜,167
壇,167
乳,166
噸,166
塔,166
皆,165
埔,165
遍,165
谷,165
阻,164
怪,164
辛,164
迪,164
顏,164
拖,163
疾,163
荷,163
炎,163
撞,162
殊,162
革,161
衰,161
慈,161
厚,161
戀,161
勒,161
坦,161
忘,161
廚,161
柯,160
膜,160
憂,159
菲,159
鬧,159
扮,159
冒,159
喊,158
餅,158
丹,158
栗,158
兄,158
君,158
鋒,158
迫,157
寧,157
烏,157
衡,156
姊,156
曼,155
拆,155
莉,155
廖,155
拒,155
址,154
托,154
碩,154
宇,153
爐,153
膚,153
詩,153
艾,153
暖,153
哲,153
窗,153
拓,152
吋,152
閱,151
遷,151
杜,151
洞,151
嚇,151
廷,151
契,151
擾,150
焦,150
剩,150
颱,150
肥,149
拚,149
側,149
筏,148
妝,148
錫,147
瓶,147
祝,147
氛,147
豆,146
撐,146
琴,146
緣,145
紹,144
慣,144
繪,144
詞,144
闆,144
戒,144
逢,144
嘗,143
舒,143
頗,143
輯,143
獅,142
搖,142
顆,142
恢,142
械,141
祭,141
陷,141
誕,141
魔,141
儲,141
寒,140
陶,140
潤,140
伸,140
巷,139
凡,139
趙,139
句,139
酸,139
混,139
鑑,139
籲,138
奶,138
伍,138
朗,138
梁,138
躍,137
莫,137
泛,137
哪,136
截,136
狂,136
督,136
押,135
碟,135
牆,135
吧,135
瓦,134
碰,134
仲,134
詐,134
潭,133
扶,133
忍,133
乏,133
飆,132
寄,132
俗,132
循,132
耀,132
浮,132
雕,131
怡,131
蜜,131
尿,131
繁,130
掃,130
役,130
頒,130
耶,130
兌,129
抓,129
挺,129
魯,128
耐,128
宴,128
鍋,128
謂,128
隱,128
呢,128
皇,127
怨,127
茲,127
迴,127
默,127
胎,126
遲,126
潘,125
惜,125
刊,125
跡,124
孝,124
砂,124
坤,124
鹽,123
蟲,123
憑,123
鑽,123
貞,123
胞,123
貓,123
搞,122
暑,122
忽,122
泳,122
腸,122
滾,122
孔,122
搜,121
啦,121
辭,121
慎,121
鬥,121
搬,121
踏,121
痔,120
暢,120
拔,120
榜,120
賭,120
殘,119
蹤,119
肌,119
彭,119
虛,118
裂,118
撥,118
瑪,117
番,117
菌,117
涵,117
澤,117
尖,117
芬,117
橫,116
津,116
逆,116
殖,116
佔,116
娃,116
霸,116
薄,115
寮,115
帝,115
煙,114
甘,114
鍾,113
閣,113
孕,113
串,113
鹿,113
毫,113
週,112
棟,112
堆,112
剪,112
烤,112
唐,112
冊,112
逮,111
揭,111
枝,111
胸,111
邁,111
舍,111
翁,111
暗,111
敬,111
熊,110
氏,110
玻,110
肝,110
椅,110
締,110
罩,110
梯,109
澎,109
娘,109
奮,109
陰,109
敦,109
腿,109
秒,109
挖,108
滋,108
吊,108
坑,108
燃,108
纖,108
妮,108
欠,107
割,107
禍,107
后,107
頁,107
閉,107
贊,107
彼,107
濱,106
燕,106
曉,106
稍,106
璃,106
傾,106
緒,106
螢,106
擠,106
喬,105
蒙,105
填,105
恆,105
崇,105
沖,105
丈,104
炒,104
墨,104
褲,104
疏,104
欲,104
銅,103
逼,103
漏,103
盧,103
挫,103
干,102
盼,102
羊,102
詹,102
俄,102
卓,102
薦,102
涼,102
吹,102
夥,101
牽,101
詳,101
賄,101
曆,101
譽,101
悉,101
鬼,101
妨,101
趁,101
軸,101
斗,100
糕,100
暨,100
敲,100
嘴,100
渡,100
徑,100
緻,100
讚,100
撤,100
脈,100
貢,100
鼻,100
歹,100
氧,100
煮,100
腹,100
栽,100
臟,100
妳,100
井,100
攀,100
桶,100
昇,100
采,100
函,100
佈,100
噴,100
耗,100
聰,100
毀,100
夕,100
綁,100
鼎,100
余,100
閃,100
傅,100
壁,100
奏,100
凍,100
丟,100
甦,100
勸,100
佩,100
漂,100
摸,100
龐,100
勘,100
葛,100
罵,100
慘,100
爺,100
哭,100
稻,100
饋,100
蹈,100
蹟,100
攜,100
黎,100
耕,100
晉,100
汁,100
聘,100
腰,100
龜,100
柔,100
迅,100
嬰,100
浴,100
磨,100
矽,100
夾,100
娜,100
炸,100
鈴,100
仙,100
碧,100
芝,100
堪,100
罹,100
紫,100
濕,100
淚,100
乃,100
軌,100
壯,100
瑜,100
盪,100
旬,100
插,100
毅,100
灰,100
悲,100
飽,100
筍,100
謀,100
敵,100
蔣,100
猛,100
脂,100
諮,100
堤,100
聊,100
紋,100
蔬,100
霧,100
牠,100
膽,100
侯,100
轎,100
襲,100
桂,100
范,100
闖,100
劑,100
湧,100
梨,100
籠,100
遞,100
闢,100
滅,100
曹,100
碳,100
姆,100
轟,100
雇,100
肚,100
慰,100
陵,100
蛹,100
輩,100
騰,100
篇,100
捲,100
喪,100
貫,100
描,100
稽,100
杰,100
廉,100
糾,100
倉,100
琳,100
睛,100
乙,100
馨,100
賀,100
昭,100
頸,100
辯,100
脅,100
胃,100
薩,100
妥,100
旋,100
醬,100
埋,100
貧,100
啊,100
擦,100
俱,100
礎,100
紡,100
姿,100
拳,100
逸,100
寺,100
繞,100
沉,100
註,100
鴨,100
莎,100
奉,100
涯,100
娛,100
琪,100
坊,100
吐,100
緝,100
弄,100
膨,100
寸,100
眠,100
祈,100
幻,100
窮,100
筋,100
糧,100
弊,100
堡,100
弘,100
瞭,100
縱,100
肺,100
妙,100
彥,100
誼,100
灌,100
仿,100
瑋,100
帽,100
盒,100
墾,100
蜂,100
辣,100
腫,100
罷,100
欽,100
捉,100
棋,100
偽,100
蝶,100
誘,100
澄,100
鬱,100
塗,100
煩,100
礦,100
悅,100
旭,100
腐,100
擋,100
迄,100
蝦,100
獄,100
朵,100
孟,100
允,100
肩,100
諸,100
艦,100
寵,100
翔,100
蓄,100
浩,100
甄,100
荒,100
煌,100
駁,100
殼,100
磚,100
螺,100
珊,100
彎,100
欄,100
粒,100
祕,100
驅,100
櫻,100
徹,100
屍,100
袖,100
伏,100
岔,100
穎,100
瘦,100
胖,100
疼,100
臭,100
腎,100
瓊,100
眉,100
岡,100
譜,100
昆,100
魏,100
貪,100
脆,100
磁,100
劍,100
菁,100
燦,100
廁,100
柴,100
墊,100
仰,100
垂,100
灘,100
柱,100
柳,100
菊,100
壢,100
辜,100
箭,100
紗,100
凸,100
疲,100
嫁,100
蒐,100
鋪,100
昏,100
弦,100
霖,100
犬,100
姚,100
郎,100
扭,100
恰,100
鵬,100
帥,100
奔,100
葡,100
抬,100
貶,100
魅,100
蟹,100
蘋,100
鯨,100
爬,100
塵,100
圳,100
翠,100
碎,100
嘆,100
拋,100
浦,100
謹,100
催,100
稿,100
煞,100
廊,100
碗,100
邏,100
洩,100
衍,100
歉,100
峽,100
墓,100
廈,100
麟,100
咬,100
杉,100
轄,100
檳,100
蒂,100
飼,100
庚,100
斥,100
襯,100
亭,100
鍊,100
茄,100
垮,100
吵,100
屯,100
掩,100
鷹,100
粗,100
欺,100
稚,100
盆,100
訟,100
逛,100
酵,100
蛇,100
吞,100
萄,100
牧,100
緯,100
肇,100
悠,100
赤,100
遙,100
僑,100
佑,100
鄧,100
卸,100
捨,100
隧,100
卿,100
曝,100
婷,100
玫,100
淋,100
瓷,100
爛,100
凝,100
釀,100
怖,100
砲,100
蒸,100
桑,100
酷,100
啤,100
葬,100
幽,100
艇,100
醉,100
攔,100
腔,100
抑,100
佐,100
爽,100
掀,100
頃,100
紓,100
檻,100
襪,100
卷,100
鼠,100
撲,100
篩,100
瘋,100
碑,100
漿,100
拼,100
猶,100
苑,100
滴,100
孤,100
抹,100
軒,100
肢,100
稀,100
焚,100
懸,100
岩,100
躲,100
縫,100
辨,100
踢,100
盲,100
斑,100
粽,100
韋,100
舟,100
淹,100
矚,100
丸,100
鳴,100
您,100
鈔,100
蘆,100
繫,100
藤,100
羽,100
憤,100
蚊,100
喚,100
蕾,100
呆,100
嶺,100
棉,100
摘,100
斌,100
秉,100
臺,100
瘤,100
怒,100
賈,100
譯,100
卉,100
曬,100
銳,100
潑,100
芒,100
砍,100
撿,100
撫,100
睞,100
盂,100
籤,100
禽,100
屈,100
煥,100
寓,100
癮,100
吻,100
謎,100
檯,100
磯,100
漆,100
淘,100
淵,100
捧,100
彌,100
虹,100
慕,100
纜,100
厲,100
拾,100
揆,100
赫,100
株,100
嬌,100
擅,100
猴,100
忌,100
菇,100
囊,100
榔,100
挹,100
厝,100
憾,100
擎,100
昂,100
姻,100
淺,100
眷,100
綱,100
傍,100
悄,100
勳,100
罕,100
堵,100
爵,100
萍,100
岳,100
棚,100
郁,100
姑,100
艷,100
傲,100
阬,100
削,100
悶,100
汰,100
醇,100
臥,100
臂,100
趟,100
獵,100
汪,100
勾,100
濫,100
猜,100
薇,100
罐,100
濤,100
竿,100
崙,100
蓉,100
勃,100
獸,100
彬,100
勉,100
娟,100
摔,100
甫,100
樑,100
刮,100
叔,100
濾,100
賦,100
芭,100
鏈,100
齒,100
帆,100
踩,100
汗,100
披,100
溢,100
萎,100
宵,100
黏,100
鵝,100
倆,100
鋁,100
橡,100
鈞,100
伺,100
飄,100
礁,100
嶼,100
桐,100
慌,100
馳,100
灑,100
撒,100
菱,100
廂,100
衫,100
艘,100
污,100
棲,100
遵,100
橘,100
履,100
虞,100
詠,100
裸,100
疊,100
脹,100
侶,100
鉅,100
溜,100
阮,100
憩,100
薛,100
帕,100
崗,100
叉,100
莓,100
烘,100
炳,100
屢,100
痍,100
凰,100
敘,100
崩,100
俠,100
雀,100
贖,100
贓,100
銜,100
蝴,100
墜,100
劫,100
庄,100
盃,100
魂,100
玄,100
炭,100
窩,100
臣,100
喔,100
砸,100
蘿,100
禦,100
烹,100
糊,100
扯,100
狼,100
豔,100
霞,100
乖,100
斜,100
瑤,100
悔,100
煉,100
翰,100
匹,100
虐,100
艱,100
貌,100
巾,100
遣,100
恭,100
諒,100
丙,100
喘,100
舌,100
綿,100
纏,100
瑰,100
亨,100
婉,100
沾,100
崎,100
髒,100
沛,100
餵,100
卵,100
酥,100
芽,100
遜,100
儒,100
樁,100
攬,100
巢,100
嫩,100
熬,100
賜,100
懼,100
霍,100
兇,100
槽,100
懲,100
塢,100
彷,100
誇,100
划,100
誓,100
詮,100
釐,100
掏,100
仇,100
騷,100
嗆,100
嘯,100
霜,100
賊,100
牢,100
秦,100
拘,100
惹,100
翼,100
瑩,100
滯,100
鶯,100
躺,100
訝,100
肖,100
逝,100
秩,100
哀,100
馮,100
畔,100
燙,100
遮,100
晴,100
傘,100
埃,100
噪,100
炮,100
琉,100
劣,100
媳,100
喉,100
征,100
鮪,100
驟,100
汐,100
仕,100
剝,100
刪,100
踴,100
窯,100
烯,100
昱,100
盾,100
闊,100
蓬,100
叢,100
歧,100
傭,100
楓,100
殿,100
坎,100
彿,100
慾,100
薰,100
恨,100
裙,100
蒜,100
挾,100
枯,100
撼,100
扇,100
愉,100
棵,100
紮,100
趴,100
唇,100
嬤,100
勿,100
睹,100
膏,100
肅,100
潢,100
毆,100
鮑,100
穆,100
淇,100
喻,100
偕,100
濁,100
逗,100
姜,100
崑,100
昔,100
狹,100
匙,100
捏,100
摺,100
謠,100
韻,100
殷,100
郝,100
于,100
朴,100
卦,100
癒,100
鑼,100
框,100
鴿,100
蔥,100
黛,100
嘛,100
窄,100
惱,100
犧,100
剖,100
俏,100
脊,100
醜,100
繩,100
雯,100
椒,100
楠,100
撈,100
謙,100
膝,100
蝕,100
惑,100
覓,100
咪,100
龔,100
穀,100
釘,100
炫,100
狄,100
牲,100
澡,100
腕,100
熙,100
僚,100
椎,100
軋,100
扎,100
肪,100
溼,100
沫,100
僵,100
嘔,100
泌,100
巫,100
塌,100
淪,100
奕,100
醋,100
埤,100
墅,100
餌,100
諧,100
穗,100
卑,100
挽,100
樸,100
掖,100
耍,100
沃,100
緋,100
梭,100
枚,100
敷,100
倪,100
拌,100
舖,100
樺,100
痕,100
鈺,100
擱,100
窘,100
羈,100
畜,100
柚,100
挨,100
熄,100
尹,100
歇,100
旱,100
掘,100
唸,100
晃,100
臘,100
瞬,100
宰,100
翅,100
羞,100
殯,100
奢,100
繡,100
鍰,100
杏,100
傻,100
燥,100
襄,100
遴,100
薯,100
澈,100
陌,100
蔓,100
煎,100
遂,100
鉛,100
漠,100
禪,100
薑,100
僱,100
宛,100
蔚,100
鶴,100
哩,100
鑫,100
竄,100
琦,100
芯,100
娶,100
峻,100
踐,100
糟,100
証,100
蒼,100
膀,100
呀,100
庸,100
挪,100
辱,100
崔,100
榕,100
寂,100
髓,100
潰,100
冤,100
逕,100
丘,100
泊,100
渴,100
抄,100
浸,100
蚵,100
恤,100
阪,100
攏,100
蛙,100
擲,100
叮,100
靖,100
慨,100
辰,100
伐,100
斬,100
豈,100
筒,100
尷,100
仗,100
搏,100
狠,100
陀,100
訣,100
鹹,100
汀,100
碌,100
畏,100
顛,100
繽,100
鉤,100
笛,100
湊,100
裔,100
哇,100
瞄,100
郊,100
枕,100
凶,100
饗,100
莞,100
艙,100
芸,100
瑟,100
柑,100
杭,100
閘,100
焙,100
匆,100
竭,100
溯,100
夷,100
鄒,100
蕙,100
綽,100
泓,100
鞭,100
餡,100
葷,100
銓,100
羨,100
鷺,100
鍍,100
祠,100
絢,100
粹,100
煤,100
缸,100
酪,100
咳,100
餓,100
霄,100
樟,100
悟,100
俐,100
壤,100
諷,100
溶,100
裴,100
渾,100
燁,100
豚,100
蕉,100
閩,100
媚,100
御,100
璋,100
涂,100
磊,100
渣,100
壺,100
嚐,100
蕩,100
鑄,100
囉,100
棧,100
祿,100
暈,100
駿,100
蠟,100
鏽,100
崛,100
茹,100
袍,100
扛,100
癢,100
芙,100
肆,100
沸,100
饒,100
寡,100
奠,100
邵,100
魁,100
盯,100
撕,100
燭,100
旨,100
彙,100
袁,100
矛,100
寢,100
裹,100
吾,100
婿,100
瑕,100
柵,100
諱,100
穴,100
鞏,100
滲,100
厭,100
兔,100
倡,100
抨,100
梓,100
斃,100
鑰,100
酌,100
愁,100
牡,100
崁,100
豎,100
輒,100
聆,100
鑲,100
邸,100
驕,100
蟻,100
蟬,100
椰,100
膩,100
炊,100
拱,100
媛,100
脾,100
庇,100
暉,100
祐,100
伙,100
箏,100
伶,100
琵,100
毯,100
嫂,100
禎,100
齣,100
吟,100
湘,100
舜,100
燉,100
矮,100
苯,100
躁,100
茅,100
萃,100
撰,100
瑚,100
勻,100
胚,100
瀾,100
痘,100
槓,100
喇,100
掙,100
棗,100
溺,100
欖,100
耿,100
駭,100
篤,100
餃,100
謊,100
淤,100
甸,100
皂,100
癱,100
叛,100
咒,100
匿,100
塘,100
倩,100
坍,100
輟,100
餚,100
撇,100
籬,100
綺,100
瀚,100
屁,100
冕,100
澀,100
櫥,100
蠻,100
臍,100
棠,100
瀑,100
鹼,100
梵,100
戈,100
溉,100
匪,100
憫,100
甩,100
幟,100
滬,100
斐,100
娥,100
棍,100
萱,100
翡,100
睜,100
嵌,100
嘲,100
淳,100
錶,100
堯,100
帖,100
倘,100
呵,100
懶,100
藻,100
霆,100
汝,100
屠,100
禧,100
攸,100
矯,100
曜,100
跪,100
晤,100
淮,100
扳,100
瞧,100
鎊,100
苓,100
鈣,100
滷,100
笨,100
伽,100
揹,100
耘,100
睿,100
瀏,100
痠,100
衷,100
瑛,100
膳,100
奎,100
賃,100
醞,100
鋸,100
抖,100
皺,100
珮,100
壩,100
橄,100
寨,100
瀉,100
繃,100
佼,100
浙,100
鎂,100
戚,100
哨,100
檸,100
豫,100
攪,100
墩,100
檬,100
沐,100
祺,100
邪,100
埕,100
柿,100
岑,100
瞻,100
枋,100
亟,100
澱,100
呎,100
